No,reviewId,Ulasan,Rating,Tanggal,Label Tipe,Aspek/Modul,Alasan_Singkat (opsional),Ambigu? (Y/N),Untuk_Sampel_Kappa? (Y/N),Nama Aplikasi
13747,9326b3d6-5939-4e49-9f98-31a6b54a8aa1,"tidak membantu. tidak bisa daftar nunggu kode otp sms kayak nunggu bantuan dari pemerintah, tidak muncul2 walau kita sudah berusaha",1,2026-04-26,Bug Report,Login/OTP/Verifikasi,,,N,Mobile JKN
1500,6b88af86-a50a-49e0-8c25-71cbd900d977,"Saya sudah pernah login tapi malah log out, verivikasi susah dan ribet, aplikasi yang mengharuskan pasien MATI dulu baru bisa digunakan. APLIKASI KHUSUS MENYUSAHKAN PASIEN",1,2026-07-18,Bug Report,Login/OTP/Verifikasi,,,N,Mobile JKN
1132,5a97eba7-11c3-4a2b-89c7-195dc93f80eb,aplikasi tidak membantu sama sekali. saya daftar kesulitan pada autentikasi data biometrik.Tolong diperbaiki lagi YAAAAA biar pengguna tidak kesulitan.,1,2026-07-21,Bug Report,Login/OTP/Verifikasi,,,N,Mobile JKN
95,dd9a18b6-5737-4acc-8dc8-238af4c3d26b,mantap aplikasi nya.,5,2026-07-29,Other,Other,,,N,Mobile JKN
18704,e150867f-62c0-49ef-a33c-58fa846c382c,"aplikasi harus login berulang kali,sehingga menyulitkan pendaftaran online",1,2026-03-23,Bug Report,Login/OTP/Verifikasi,,,N,Mobile JKN
12951,188a0dfd-da95-4ca2-a349-b2a7471817db,bagus tapi disayangkan sisa antrian tidak update dan tambah kesini tambah lemot,2,2026-04-30,Bug Report,Layanan Inti,,,N,Mobile JKN
19612,245bb785-3634-423a-863d-bf737c4be7eb,ko ga bisa isi skrining kesehatan ya mohon dibantu,4,2026-03-11,Bug Report,Layanan Inti,,,N,Mobile JKN
12508,9ec6df24-eb1d-4705-9501-641544097a0c,Kenapa hp saya uda ga bisa pke jkn mobile,2,2026-05-03,Bug Report,Peforma Umum,,,N,Mobile JKN
4918,f2eb3714-f04a-43f4-9c9c-b1d6db5f6e94,"log in dengan email yg sama ketika membuat akun ,tetapi tetap tidak bisa log in, masa iya kita harus bolak-balik ke kantor bpjs hanya untuk log in saja",1,2026-06-23,Bug Report,Login/OTP/Verifikasi,,,N,Mobile JKN
7710,e4b7aa08-7b67-4010-98ee-8d034ac91894,mau login pake via otp SMS aja ga dikirim kirim kode nya gimana sih . soalnya mau login pake via email email beda .,1,2026-06-01,Bug Report,Login/OTP/Verifikasi,,,N,Mobile JKN
7101,2a431cb3-035b-49e5-b8ba-33957543cb18,"kenapa sih harus RW sama RT diisi? saya merantau dan desa saya memang tidak pakai RT RW, mau ambil antrian ribet, sedangkan saya kepepet kuliah",3,2026-06-05,Feature Request,Layanan Inti,,,N,Mobile JKN
19284,cad05e08-21b7-4334-a478-348c30ff0814,"busukkkkk, diperbaiki lagi di pake daftar sama sekali gabisa cek otp, gabisa verifikasi wajah gabisa, apapun gabisa busukkk busukkk padahal udah sesuai semua, mau kontrol harus pake ini, sedangkan di daftarkan gabisa, jelek mempersulit orang sakit bodoh",1,2026-03-14,Bug Report,Login/OTP/Verifikasi,,,N,Mobile JKN
98,4ed68428-a23d-4204-94da-d85f82cb8fd4,Alhamdulillah sangat membantu,5,2026-07-29,Other,Other,,,N,Mobile JKN
8318,72d67b9a-c544-4cb0-a58d-2b115e7abc47,aplikasi menyusahkan orang saya tuntut di akhirat kelak,1,2026-05-27,Other,Other,,,N,Mobile JKN
16331,f818b319-c0ae-4388-ae83-d4b0b1dfaa54,sangat membantu pada saat mau pindah faskes,5,2026-04-09,Other,Layanan Inti,,,N,Mobile JKN
5478,b5ab87ef-c832-4b37-9d57-be4150d23d4a,aplikasi banyak bug dan sering error,1,2026-06-19,Bug Report,Peforma Umum,,,N,Mobile JKN
12981,cc24b9dd-1ce0-4891-89db-92af6ee0b799,lumayan daripada lumanyun,4,2026-04-30,Other,Other,,,N,Mobile JKN
19712,3e286c25-23f9-43f6-ab81-b944c69bde12,cara mudah buat daptr ke rs.dengan ada nya mobile jkn sangat trbantu sekali,5,2026-03-10,Other,Layanan Inti,,,N,Mobile JKN
6286,311b5d3f-82c8-4c53-b5a2-0bb78b9c16d1,"masa offline terus gajelas, padahal wifi lancar.",1,2026-06-12,Bug Report,Peforma Umum,,,N,Mobile JKN
10612,7cba489b-8f31-46c0-9726-d33ea2ee3114,"aplikasi nya berbelit,suaah buat daftar masuk aja jga aduh",1,2026-05-12,Bug Report,Login/OTP/Verifikasi,,,N,Mobile JKN
19743,36f04abf-7dc2-4824-a83b-1504caafb620,"identifikasi biometrik susah udah pindah2 tempat tetap susah terdeteksi, kalau nggak cangih,nggak usah sok2an pakai biometrik,bikin susah aja",1,2026-03-10,Bug Report,Login/OTP/Verifikasi,,,N,Mobile JKN
13153,45066e1c-75c0-48c1-bfd4-e7074b7ecd9a,gud,5,2026-04-29,Other,Other,,,N,Mobile JKN
18569,c22184ec-953a-42ba-9275-9e6923333e72,"ini serius sekeleas pemerintah bikin aplikasi kayak sampah, registrasi padahal cukup pake satu aja kalo mau pake email udah pake email aja, ribet banget ya pake email ya pake no hp, mana kodenya kagak muncul2 pas nyantumin no hp ribet tolol",1,2026-03-24,Bug Report,Login/OTP/Verifikasi,,,N,Mobile JKN
18139,4df87c14-cc82-400a-b315-80089d569ed5,tolonglah diperbaikin lagi lemot banget aplikasinya padahal wifi kenceng😭😭😭🫂,1,2026-03-29,Bug Report,Peforma Umum,,,N,Mobile JKN
17386,7da36811-5e03-4955-b8cb-b89c4ca62515,"apaan dah ga ada dikirim sama sekali kode verifikasi nya, atminnya lemot",1,2026-04-02,Bug Report,Login/OTP/Verifikasi,,,N,Mobile JKN
19611,203862e6-46c7-4f17-9e48-ee4bcb9ef43b,Terimakasih sejak ada app. Mobile JKN. telah mempermudah pendaftaran antrian dan waktu kontrol kita bisa tahu.,5,2026-03-11,Other,Layanan Inti,,,N,Mobile JKN
8216,78af5325-3f66-4767-a835-ee5806e56a92,"idup udah sulit di bikin tambah sulit cuma mau bikin akun tinggal masukin nomor aja susah gangguan tiap hari di coba juga sama aja, menyusahkan!!!",5,2026-05-28,Bug Report,Login/OTP/Verifikasi,,,N,Mobile JKN
7355,4ea0a90c-d025-49aa-91b6-941c90af11cc,mohon untuk aplikasi ini jangan terlalu eror dan saya mohon jangan buat kita daftar ulang ulang lagi,5,2026-06-03,Bug Report,Login/OTP/Verifikasi,,,N,Mobile JKN
10866,2480fa55-161a-4b2e-8544-62babebd77c0,mudah penggunaannya dan lengkap informasinya,5,2026-05-11,Other,Other,,,N,Mobile JKN
13700,bb28e339-b303-4e2d-973d-2c3debe037e1,bagusee,4,2026-04-26,Other,Other,,,N,Mobile JKN
17803,1c830340-573f-4f80-aed9-e79135d4a5b3,"proses mudah, layanan bagus",5,2026-03-31,Other,Other,,,N,Mobile JKN
13856,4541d868-3f92-4391-8454-dd96ebde84af,pelayanan sangat bagus 🥰,5,2026-04-25,Other,Other,,,N,Mobile JKN
1701,f5eb6fa9-b584-4e3f-8da9-adc6cdffa4eb,buruk,1,2026-07-17,Other,Other,,,N,Mobile JKN
752,72b73504-dd59-4b39-9c3f-2a32acd0b9f1,"Apaaan banget nyusahin tolol, kenapa harus online? ga semua orang ada hp lol, mana harus login ulang terus kalo mau berobat, kalo lupa sandi nunggu verifikasi nya lamaaa jasaa, 2 jam bayangin verifikasi ga masuk, padahal no samaa, pakai gmail salah padahal gmail yg didaftarkan gmail itu..",1,2026-07-24,Bug Report,Login/OTP/Verifikasi,,,N,Mobile JKN
3282,fb0596c4-3e8c-410c-9cf4-e538749c2b73,"setiap masuk minta nomer nik mulu ribet,sekarang mau masuk ga bisa nomer nik katanya salah makin ga jelas ini aplikasi kayak pemerintah makin jari makin dongo aja praturannya,bikin persulit pengguna.",1,2026-07-04,Bug Report,Login/OTP/Verifikasi,,,N,Mobile JKN
4536,73181f9f-6147-42c2-92e9-ea98e0a2f35e,mntapp,5,2026-06-26,Other,Other,,,N,Mobile JKN
19078,4a0a0bc4-2ce7-4107-94c2-e15ef735be81,kode otp pendaftaran tidak masuk ke pesan,1,2026-03-16,Bug Report,Login/OTP/Verifikasi,,,N,Mobile JKN
6406,ec863842-dca2-4c81-b508-99a9b7dbdb35,"aplikasi selalu berkendala jika case nya hp lama yg login mengunakan apk rusak maka kita login menggunakan hp lainnya tetapi gangguan Mulu tidak dapat di proses, case 2 jika orang tersebut sakit total berpindah faskes butuh waktu berbulan"" tolong perbaiki tim it BPJS ini bisa jadi sorotan media",1,2026-06-11,Bug Report,Login/OTP/Verifikasi,,,N,Mobile JKN
16807,b03fc324-f84b-4c65-9553-d2fb4733efb9,"tolong update sistem lah, verifikasi otp aja kode nya ga masuk masuk, gue uda nyoba make wifi, kuota, sampe beli pulsa cuma biar kode nya masuk, tapi malah ga muncul sama sekali.... plis lah ini buat urusan registrasi lho dan juga ini aplikasi milik pemerintah, kok bisa bisanya ga optimal gini",1,2026-04-06,Bug Report,Login/OTP/Verifikasi,,,N,Mobile JKN
13101,36559474-e2bd-4b08-8fb9-e237be3dca34,"berulang kali minta di krim kode otp ke sms tidak pernah masuk, email juga tetap tidak bisa. TOLONG DI PERBAIKI.",1,2026-04-29,Bug Report,Login/OTP/Verifikasi,,,N,Mobile JKN
17066,ca353a27-1e28-4a9c-82f2-d0bbfb13ed62,"sengaja biar g bs ambil antrian ap gmn? orang sakit dipersulit. mending kembali manual saja, hambur2 uang pajak. Dzolim kalian....",2,2026-04-04,Bug Report,Layanan Inti,,,N,Mobile JKN
3462,d5bfb70d-a368-4714-922f-d2705e0c1728,susah login,3,2026-07-03,Bug Report,Login/OTP/Verifikasi,,,N,Mobile JKN
434,d4d8e615-f2c9-4811-9cbf-d52d1b971764,"ini susah bgt deh buat loginnya, padahal masukin nomor yg masih aktif tapi kodenya malah ga ada kekirim tolong dong yg ini dibenerin soalnya butuh bgt ama apk ini",2,2026-07-27,Bug Report,Login/OTP/Verifikasi,,,N,Mobile JKN
19402,6628e843-464a-4432-bba4-05a063410066,"dabestttt pokokny bpjs kesehatan,no debatt😍🤍",5,2026-03-12,Other,Other,,,N,Mobile JKN
18606,44f6f6db-09ac-4163-9331-e21f6970c82b,Alhamdulillah bagus sekali,5,2026-03-24,Other,Other,,,N,Mobile JKN
10411,beb8f2f3-6fe1-4336-b759-f178a59a2800,aplikasi macam apa ini . . . di minimize untuk buka kode otp langsung ngulang lagi dari awal. pembodohan public ini namanya,1,2026-05-13,Bug Report,Login/OTP/Verifikasi,,,N,Mobile JKN
17571,8a7a9683-3024-4296-87e3-38e28f02e11e,"ini kenapa ya tadi aplikasinya masih bisa saya pakai terus tiba"" keluar sendiri, terus saya login kan gabisa padahal sudah punya akun jkn mobile? saya buat login malah tulisanya ""anda belum mendaftar di jkn mobile?"" saya kira lg maintenance/lg error trs saya update aplikasinya pas saya buka lagi masih tetep gabisa login.. tolong bantuanya dari pihak cs jkn mobile supaya bisa di fix permasalahan ini soalnya disitu ada data saya dan ibu saya...",2,2026-04-01,Bug Report,Login/OTP/Verifikasi,,,N,Mobile JKN
18865,4e7c30fc-8f5b-4c3f-a471-7842cba8791a,kenapa ga bisa terima kode SMS verfikasi,2,2026-03-19,Bug Report,Login/OTP/Verifikasi,,,N,Mobile JKN
8621,0e394b26-c2c2-4db7-93fd-3da4a88ac70f,Aplikasinya sudah sangat berguna tapi sistemnya agak aneh...masak tiba2 lok out sendiri ..akhirnya masuk lagi tiba2 sandi salah atau nik nya ..padahal sudah di coba beberapa kali tetap gak bisa...aneh,2,2026-05-24,Bug Report,Login/OTP/Verifikasi,,,N,Mobile JKN
2713,01efd963-8f2b-45a9-be0a-7f7ef4d51055,"apk jelek pemerintah sok sok an mau digital.ketika mau ambil antrian tulisannya gagal menyambung ke server, yang disalahin jaringan padahal jaringan bagus, aslinya saya bingung apakah dananya dikorup atau tidak karena alasan yang tidak masuk akal",1,2026-07-08,Bug Report,Layanan Inti,,,N,Mobile JKN
11927,ae3f63c3-46be-4412-86e7-417ccd8da1f4,pelayanan lebih mudah,5,2026-05-06,Other,Other,,,N,Mobile JKN
18663,29cde4f2-9631-4149-8062-e4db7e74074c,kenapa saya susah sekali untuk verifikasi wajah cape sudah ber ulang kali tapi tidak ter verivikasi terus,2,2026-03-23,Bug Report,Login/OTP/Verifikasi,,,N,Mobile JKN
1906,50b52090-64c9-4bf3-bc40-ec509ea47a6c,Ndak pake ribet,5,2026-07-15,Other,Other,,,N,Mobile JKN
16488,9851144e-c11f-4d81-b4bf-d0a2669210fe,lupa kata sandi tetapi kode verifikasi OTP tidak di kirim. gimana mau login lagi? aplikasi sangat tidak berguna,1,2026-04-08,Bug Report,Login/OTP/Verifikasi,,,N,Mobile JKN
10759,7c137ac2-34c4-41da-b7b9-3504c25580df,"aplikasinya sungguh sangat mengecewakan,, lupa sandi udah di klik masukan nmr, tp kode tdk ada masuk.. slalu di suruh coba bbrapa saat lagi.. tp ttep sama aja kode sms tdk masuk",2,2026-05-12,Bug Report,Login/OTP/Verifikasi,,,N,Mobile JKN
17845,6e2ae961-a991-44fc-bbe2-2a7c0d72bf04,semakin mempermudah... sukses terus kedepannya,5,2026-03-31,Other,Other,,,N,Mobile JKN
7653,e7f34d9f-5cc6-4777-9c57-1e929c61fcb2,aplikasi aneh mau ambil antrian gabisa mulu tolong dong developer diperbaiki bugnya,1,2026-06-02,Bug Report,Layanan Inti,,,N,Mobile JKN
6826,18b68496-a4d4-45a6-9e9b-16b5d2e59bf8,susah Masukan pasword baru ribet aplikasinya mau berobat susah amat,1,2026-06-08,Bug Report,Login/OTP/Verifikasi,,,N,Mobile JKN
10774,2707b512-952a-487a-9520-24df33def32e,"ini kenapa susah banget ya pas mau booking di faskes rujukan tingkat lanjut, padahal surat rujukan sudah di perbaharui terus dr RS juga udah di WA kalo reschedule booking dokter'a tgl 22, kt'a suruh book lewat apk jkn tp giliran mau book malah gk bsa, slalu muncul 'terjadi kegagalan proses simpan data', tlg donk jgn malah bikin susah, dtg lngsg ke RS suruh book lwt jkn, mau book lwt jkn malah gk bsa gmna sih",1,2026-05-11,Bug Report,Layanan Inti,,,N,Mobile JKN
34,94adbb2e-ddb8-4e62-8ec3-843d59c4e8e3,baru mulai pakai aplikasi semoga bagus pelayanan nya,5,2026-07-30,Other,Other,,,N,Mobile JKN
18460,d62e3b98-e375-4dd1-8b02-32b1ce0f3ae8,"kalau belum siap kerja berbasis aplkkasi jangan dipaksakan, Kebanyakan erornya👎",1,2026-03-25,Bug Report,Peforma Umum,,,N,Mobile JKN
16983,7f543b6e-c7db-4ba5-86ed-4c4e6a716329,"tlng admin mobile JKN dibantu, ketika registrasi susahnya minta ampun manakala kode OTP tdk kunjung terkirim melalui SMS padahal No HP yg dicantumkan sudah sesuai, terimakasih",5,2026-04-05,Bug Report,Login/OTP/Verifikasi,,,N,Mobile JKN
2940,fdac9867-0dc4-47d9-bbc1-901dd413dbbc,"Update pembayaran nya lambat, udah bayar masih aja ada notif suruh bayar, Gajeeeeeeee",1,2026-07-07,Bug Report,Transaksi,,,N,Mobile JKN
8405,c34f2585-1524-4ffe-a83a-5ec5ccf9a4b0,"setelah diperbarui kok malah sering eror, tolong pihak developnya gimana ini? saat pasien butuh penangan cepat gimana ini? tolong di evaluasi lagi, bukan malah mempermudah tp malah mempersulit, lebih baik gak pake aplikasi kalo ujung""nya aplikasinya bermasalah kayak gini",1,2026-05-26,Bug Report,Peforma Umum,,,N,Mobile JKN
1950,107f61e4-2aaf-44bd-a6a2-0bb2906ee6c5,sekarang lebih fleksibel dalam pelayanan,5,2026-07-15,Other,Other,,,N,Mobile JKN
11396,b6365f6e-b137-4ad9-9fd5-ea17de666b10,tidak bisa di instal,1,2026-05-08,Bug Report,Peforma Umum,,,N,Mobile JKN
2070,71341f33-513c-4a7d-bd39-fdc614f9998b,"bagus,sangat membantu,tapi sedikit masukan untuk ambil antrean sering terjadi bug konfirmasi peserta terus menerus.",4,2026-07-14,Bug Report,Layanan Inti,,,N,Mobile JKN
921,3ae05041-59d3-4ea8-bf29-05637201f5c7,mantab,5,2026-07-23,Other,Other,,,N,Mobile JKN
4043,f1736ff4-b371-460e-95fe-e5eebc448b6b,oke lah,3,2026-06-29,Other,Other,,,N,Mobile JKN
17856,9db93446-4053-45f2-ad66-22af340cc233,"aplikasi ribet, verifikasi susah djancok laaah, dana dari rakyat buat aplikasi sekelas begini aja ribet banget dalemnya",1,2026-03-31,Bug Report,Login/OTP/Verifikasi,,,N,Mobile JKN
10042,c883685a-3760-4715-bbce-d0167e0217f0,"aplikasi pemotong saldo , otp masuk giliran mau dimasukan aplikasi close, berkali2 saldo kepotong terus",1,2026-05-16,Bug Report,Login/OTP/Verifikasi,,,N,Mobile JKN
941,c7e00dab-8ceb-4aef-923b-e6125a7766f8,aplikasi yang sangat buruk,1,2026-07-23,Other,Other,,,N,Mobile JKN
6180,b1ea0b33-c0d4-4fbd-b279-cca46b0ac7a5,verifikasi wajah sangat rumit dan memasukan akun sandi sudah benar tetap salah juga kode nya sangat lama sekali tidak muncul muncul,3,2026-06-12,Bug Report,Login/OTP/Verifikasi,,,N,Mobile JKN
15256,eedf8e63-ebc9-4648-a620-10daf467a8d2,"ga bisa masuk akun sendiri,ada masalah apa? saya pikir password salah,bikin password baru. tetep ga bisa masuk",2,2026-04-16,Bug Report,Login/OTP/Verifikasi,,,N,Mobile JKN
14031,fb6a3a7f-5d94-41fb-836f-8210d9974697,top deh,5,2026-04-24,Other,Other,,,N,Mobile JKN
4232,1be4de4b-8675-4a93-902e-2f3aec171c22,lupa kata sandi. udah mau ver pke sms udh ada pulsa ttp gbs.,1,2026-06-28,Bug Report,Login/OTP/Verifikasi,,,N,Mobile JKN
6862,5075a13f-2d57-4539-b449-873c7a2af3db,gajelas apkny,1,2026-06-07,Other,Other,,,N,Mobile JKN
6239,f4c08438-2b20-4456-b5c1-5d0c7e72c458,pelayanan sangat baik dan mudah dimengerti dalam penyampaian nya,5,2026-06-12,Other,Other,,,N,Mobile JKN
12908,e4a25e10-8414-4449-81b9-a04c0a7d6e71,"1. menu perubahan data peserta ga bisa dipakai...developer ayo perbaiki 2. proses daftar akun dan login ribet,, pakai sms untuk otp,,, ga modern ,,,sekarang aplikasi lain bisa pakai beragam alternatif cara kirim otp misalnya pakai whatsapp ayo masih jauh dari sempurna nanti kalau sudah sempurna saya kasih 5 bintang",1,2026-04-30,Bug Report,Update Data,,,N,Mobile JKN
331,ebf3557c-2eb5-4bf0-bb91-be04f386b7d4,Alhamdulillah bisa di gunakan,5,2026-07-28,Other,Other,,,N,Mobile JKN
17473,e621ee1e-3dd8-4039-9f43-77f245e8c1ff,good semakin mantap,5,2026-04-01,Other,Other,,,N,Mobile JKN
10229,88ae039e-58b2-4d46-813b-366a33c6d838,LOGIKNYA SUSAH TAMBAH RIBET,1,2026-05-14,Bug Report,Login/OTP/Verifikasi,,,N,Mobile JKN
1993,955c7aa8-e511-4a65-8fba-45a8fa0a70ca,ga guna,1,2026-07-14,Other,Other,,,N,Mobile JKN
6825,268cbaa2-f81e-46a3-9ec0-113145c32675,sangat membantu daya,5,2026-06-08,Other,Other,,,N,Mobile JKN
11390,2e863f84-a472-4983-84a5-f0376ed272e1,sengaja kasih bintang 5 dulu biar di baca tolong pembayaran adain qris lahh biar mudah,5,2026-05-08,Feature Request,Transaksi,,,N,Mobile JKN
11504,7c31d4c7-e737-4b9c-a287-a8c9e89c9788,NYUSAHIN MALAH BUKAN PERMUDAH MAU KONTROL AJA REPOT BANGET DAFTAR OTP SMS GAGAL MULU ANEH PULSA ADA SINYAL KUAT. PERBAIKI!!!,1,2026-05-08,Bug Report,Login/OTP/Verifikasi,,,N,Mobile JKN
15886,dd43edd3-656a-4358-a6f8-e022214048f2,"sering keluar sendiri dari akun,coba bintang 1 dulu",1,2026-04-12,Bug Report,Login/OTP/Verifikasi,,,N,Mobile JKN
15472,34cfefc0-0368-4836-bdb7-89443bca094c,saya gk bisa buka JKN mobile,5,2026-04-15,Bug Report,Peforma Umum,,,N,Mobile JKN
6871,452fdb57-91f7-40b9-98d5-a88ed3775324,"Tiba-tiba ga bisa login, dan berkali-kali dicoba tetep ga bisa.",1,2026-06-07,Bug Report,Login/OTP/Verifikasi,,,N,Mobile JKN
2330,5263954e-575b-416e-ba54-3ad512d62334,di update malah jadi gak bisa dibuka di HP,1,2026-07-11,Bug Report,Peforma Umum,,,N,Mobile JKN
8241,4b39306c-3b9a-48c1-a986-b6d9d6a19e52,aplikasi sering error log out sendiri.,1,2026-05-28,Bug Report,Login/OTP/Verifikasi,,,N,Mobile JKN
8496,102f013d-1a16-4016-b136-7cf76a7507c5,mempersulit. kode otp tidak muncul.,1,2026-05-25,Bug Report,Login/OTP/Verifikasi,,,N,Mobile JKN
6653,05ef3193-9c24-47ed-85e3-e1b2d1e4baea,aplikasinya lemot loding trus mau ambil antrian,1,2026-06-09,Bug Report,Layanan Inti,,,N,Mobile JKN
4690,52be23f5-ed1c-4cb5-b466-939989a178a9,"TERIMAKASIH BPJS, BANGGA MENJADI RAKYAT INDONESIA...",5,2026-06-25,Other,Other,,,N,Mobile JKN
13497,d765cf3f-1a82-4579-883a-f11f96b0352a,sangat mempermudah administrasi untuk mengurus fasilitas kesehatan Berbasis BPJS,5,2026-04-27,Other,Other,,,N,Mobile JKN
5466,c2b5c5ff-a931-4d71-88d0-d5867c65f55f,ok 👌...,5,2026-06-19,Other,Other,,,N,Mobile JKN
12009,fa213c19-a6a7-4098-9e3b-f438a8dba6b0,semakin baik saja,5,2026-05-05,Other,Other,,,N,Mobile JKN
6119,19f3284f-046a-4617-825c-57941bd14910,Dengan apk ini sangat membantu masyarakat untuk info atau pendaftaran kesehatan,5,2026-06-13,Other,Other,,,N,Mobile JKN
16328,e009b2ef-9846-43a9-b1e0-144637ac91b1,"aplikasi makin aneh ,banyak sekali verifikasi padahal no hp sudah d masukan tpi tidak menerima otp tolong jangan meribetkan",1,2026-04-09,Bug Report,Login/OTP/Verifikasi,,,N,Mobile JKN
10898,54eb1a16-ecc4-46af-a1e2-1acdbafd0077,sangat membantu tanpa harus kekantor,5,2026-05-11,Other,Other,,,N,Mobile JKN
8096,c0be0019-0302-4f99-ae9a-19399923ca3a,"ini kenapa verifikasi no Hp nya ga dikirim OTP nya mau registrasi jadi ga bisa padahal kuota ada,pulsa ada nomer hp juga aktif kenapa ga ada SMS jadinya sekarang ga bisa registrasi",2,2026-05-29,Bug Report,Login/OTP/Verifikasi,,,N,Mobile JKN
13467,8051d12a-dcee-4c3c-9b3d-2170ef8838df,ok juga terimakasih,5,2026-04-28,Other,Other,,,N,Mobile JKN
16439,90554d93-342f-4ed3-b4ce-1494a71f08c6,sering bgt ke log out sendiri dan log in nya ribet banget dan lag bgt sering nge bug,1,2026-04-08,Bug Report,Login/OTP/Verifikasi,,,N,Mobile JKN
3793,5a3cb377-8e6f-41d9-a09e-eed6dda9ef7b,hadeh mau daftar antrian gk bisa mulu dari sore,1,2026-07-01,Bug Report,Layanan Inti,,,N,Mobile JKN
2732,21469d9c-d208-44f2-9ca3-25389bad64ce,kalo aplikasi gak siap pakai jangna paksa semua harus pake aplikasi JKn dong,1,2026-07-08,Other,Other,,,N,Mobile JKN
5761,182174af-f53f-439d-a146-d36d5a04a03a,optimalkan agar lebih baik,5,2026-06-16,Feature Request,Peforma Umum,,,N,Mobile JKN
17601,be346f8c-dad6-4a78-8c7e-1ac9a09140bb,"ribet, minta otp harus pake pulsa hadehh",1,2026-04-01,Feature Request,Login/OTP/Verifikasi,,,N,Mobile JKN
16211,34a80189-b1ed-4d5c-b73f-895d1359ad31,"susah kali mo daftar, lemot lama Lola malah kesal sendiri jadinya, bukan bikin sembuh malah bikin sakit",1,2026-04-10,Bug Report,Login/OTP/Verifikasi,,,N,Mobile JKN
5225,5751e852-e38b-4bdb-b0e9-46b1aed32ac9,keluar sebentar untk liat kode aja gak bisa? buka aplikasi selalu kembali dari awal gimana mau masukin kode,1,2026-06-21,Bug Report,Login/OTP/Verifikasi,,,N,Mobile JKN
3813,63976c4c-74e1-461f-bf05-ea32b4c26629,lamaaaaa,2,2026-07-01,Other,Peforma Umum,,,N,Mobile JKN
17749,69a91e6d-41ab-4715-88ff-34de2e57b07c,gangguan mulu,1,2026-03-31,Bug Report,Peforma Umum,,,N,Mobile JKN
7298,636e8d07-6040-4489-b884-1410d3ca95cb,"kenapa sih setiap kali mau kontrol di rs selalu bermasalah stik jari ga masuk, di photo ga masuk aneh deh 😏😏😏",4,2026-06-04,Bug Report,Layanan Inti,,,N,Mobile JKN
5660,70924e88-f8e9-4e49-9658-09c68fc0ef8b,"plis lah benerin bug nya, masa jaringan lancar tapi diaplikasinya gangguan",1,2026-06-17,Bug Report,Peforma Umum,,,N,Mobile JKN
4155,27ddb465-6648-42bb-acff-af9e950a52de,apk tak ada guna,1,2026-06-29,Other,Other,,,N,Mobile JKN
14405,c70fa638-c1e2-4f7f-aa40-136132907253,so very very very berguna!!!,5,2026-04-22,Other,Other,,,N,Mobile JKN
18965,b4a3eba4-208e-4c50-8127-bbc4e646f1bf,"Applikasi masih kurang lengkap untuk menu Info Riwayat Pelayanan tidak bisa membuka riwayat peserta selain peserta kepala keluarga. Sekrining tidak bisa dibetulkan bila terjadi salah input dan sudah diupload. kesalahan input sering terjadi bila yang input petugas puskesmas yang asal jawab semua dengan jawaban ""tidak"". Riwayat pelayanan seharusnya bukan info pribadi karena anak yang masih jadi tanggungan keluarga adalah tanggung jawab kepala kelg.",2,2026-03-17,Feature Request,Layanan Inti,,,N,Mobile JKN
